country,year,variable,cutpoint,y_r,n,survey,cc_rank,firstyr,lastyr,variable_cp,ccode,tcode,qcode,rcode,ktcode,tq,year_obs
United Kingdom,2000,asylum3,2,163,1215,eb53,648,1981,2016,asylum3_gt02,1,20,23,47,20,176,25
United Kingdom,2000,crime2,1,650,1073,eb53,648,1981,2016,crime2_gt01,1,20,24,48,20,176,25
United Kingdom,2000,culture2,1,544,1116,eb53,648,1981,2016,culture2_gt01,1,20,25,49,20,176,25
United Kingdom,2000,accept2,1,680,1099,eb53,648,1981,2016,accept2_gt01,1,20,26,50,20,176,25
United Kingdom,2002,culture11,1,1894,2000,ess1,648,1981,2016,culture11_gt01,1,22,27,51,22,176,25
United Kingdom,2002,culture11,2,1820,2000,ess1,648,1981,2016,culture11_gt02,1,22,27,52,22,176,25
United Kingdom,2002,culture11,3,1693,2000,ess1,648,1981,2016,culture11_gt03,1,22,27,53,22,176,25
United Kingdom,2002,culture11,4,1527,2000,ess1,648,1981,2016,culture11_gt04,1,22,27,54,22,176,25
United Kingdom,2002,culture11,5,1330,2000,ess1,648,1981,2016,culture11_gt05,1,22,27,55,22,176,25
United Kingdom,2002,culture11,6,885,2000,ess1,648,1981,2016,culture11_gt06,1,22,27,56,22,176,25
United Kingdom,2002,culture11,7,655,2000,ess1,648,1981,2016,culture11_gt07,1,22,27,57,22,176,25
United Kingdom,2002,culture11,8,340,2000,ess1,648,1981,2016,culture11_gt08,1,22,27,58,22,176,25
United Kingdom,2002,culture11,9,115,2000,ess1,648,1981,2016,culture11_gt09,1,22,27,59,22,176,25
United Kingdom,2002,culture11,10,46,2000,ess1,648,1981,2016,culture11_gt10,1,22,27,60,22,176,25
United Kingdom,2002,econ11,1,1862,1995,ess1,648,1981,2016,econ11_gt01,1,22,28,61,22,176,25
United Kingdom,2002,econ11,2,1767,1995,ess1,648,1981,2016,econ11_gt02,1,22,28,62,22,176,25
United Kingdom,2002,econ11,3,1591,1995,ess1,648,1981,2016,econ11_gt03,1,22,28,63,22,176,25
United Kingdom,2002,econ11,4,1345,1995,ess1,648,1981,2016,econ11_gt04,1,22,28,64,22,176,25
United Kingdom,2002,econ11,5,1106,1995,ess1,648,1981,2016,econ11_gt05,1,22,28,65,22,176,25
United Kingdom,2002,econ11,6,534,1995,ess1,648,1981,2016,econ11_gt06,1,22,28,66,22,176,25
United Kingdom,2002,econ11,7,335,1995,ess1,648,1981,2016,econ11_gt07,1,22,28,67,22,176,25
United Kingdom,2002,econ11,8,154,1995,ess1,648,1981,2016,econ11_gt08,1,22,28,68,22,176,25
United Kingdom,2002,econ11,9,44,1995,ess1,648,1981,2016,econ11_gt09,1,22,28,69,22,176,25
United Kingdom,2002,econ11,10,21,1995,ess1,648,1981,2016,econ11_gt10,1,22,28,70,22,176,25
United Kingdom,2002,better11,1,1885,2019,ess1,648,1981,2016,better11_gt01,1,22,29,71,22,176,25
United Kingdom,2002,better11,2,1798,2019,ess1,648,1981,2016,better11_gt02,1,22,29,72,22,176,25
United Kingdom,2002,better11,3,1630,2019,ess1,648,1981,2016,better11_gt03,1,22,29,73,22,176,25
United Kingdom,2002,better11,4,1433,2019,ess1,648,1981,2016,better11_gt04,1,22,29,74,22,176,25
United Kingdom,2002,better11,5,1181,2019,ess1,648,1981,2016,better11_gt05,1,22,29,75,22,176,25
United Kingdom,2002,better11,6,603,2019,ess1,648,1981,2016,better11_gt06,1,22,29,76,22,176,25
United Kingdom,2002,better11,7,398,2019,ess1,648,1981,2016,better11_gt07,1,22,29,77,22,176,25
United Kingdom,2002,better11,8,199,2019,ess1,648,1981,2016,better11_gt08,1,22,29,78,22,176,25
United Kingdom,2002,better11,9,69,2019,ess1,648,1981,2016,better11_gt09,1,22,29,79,22,176,25
United Kingdom,2002,better11,10,41,2019,ess1,648,1981,2016,better11_gt10,1,22,29,80,22,176,25
United Kingdom,2002,threat3,1,240,524,tt2002,648,1981,2016,threat3_gt01,1,22,30,81,22,176,25
United Kingdom,2002,threat3,2,65,524,tt2002,648,1981,2016,threat3_gt02,1,22,30,82,22,176,25
United Kingdom,2003,jobs5,1,734,837,issp2003,648,1981,2016,jobs5_gt01,1,23,5,10,23,176,25
United Kingdom,2003,jobs5,2,462,837,issp2003,648,1981,2016,jobs5_gt02,1,23,5,11,23,176,25
United Kingdom,2003,jobs5,3,249,837,issp2003,648,1981,2016,jobs5_gt03,1,23,5,12,23,176,25
United Kingdom,2003,jobs5,4,39,837,issp2003,648,1981,2016,jobs5_gt04,1,23,5,13,23,176,25
United Kingdom,2003,number5,1,389,816,issp2003,648,1981,2016,number5_gt01,1,23,6,14,23,176,25
United Kingdom,2003,number5,2,188,816,issp2003,648,1981,2016,number5_gt02,1,23,6,15,23,176,25
United Kingdom,2003,number5,3,51,816,issp2003,648,1981,2016,number5_gt03,1,23,6,16,23,176,25
United Kingdom,2003,number5,4,17,816,issp2003,648,1981,2016,number5_gt04,1,23,6,17,23,176,25
United Kingdom,2003,crime5,1,725,834,issp2003,648,1981,2016,crime5_gt01,1,23,7,18,23,176,25
United Kingdom,2003,crime5,2,507,834,issp2003,648,1981,2016,crime5_gt02,1,23,7,19,23,176,25
United Kingdom,2003,crime5,3,234,834,issp2003,648,1981,2016,crime5_gt03,1,23,7,20,23,176,25
United Kingdom,2003,crime5,4,26,834,issp2003,648,1981,2016,crime5_gt04,1,23,7,21,23,176,25
United Kingdom,2003,econ5,1,758,829,issp2003,648,1981,2016,econ5_gt01,1,23,8,22,23,176,25
United Kingdom,2003,econ5,2,484,829,issp2003,648,1981,2016,econ5_gt02,1,23,8,23,23,176,25
United Kingdom,2003,econ5,3,182,829,issp2003,648,1981,2016,econ5_gt03,1,23,8,24,23,176,25
United Kingdom,2003,econ5,4,9,829,issp2003,648,1981,2016,econ5_gt04,1,23,8,25,23,176,25
United Kingdom,2003,exclude5,1,392,844,issp2003,648,1981,2016,exclude5_gt01,1,23,9,26,23,176,25
United Kingdom,2003,exclude5,2,146,844,issp2003,648,1981,2016,exclude5_gt02,1,23,9,27,23,176,25
United Kingdom,2003,exclude5,3,49,844,issp2003,648,1981,2016,exclude5_gt03,1,23,9,28,23,176,25
United Kingdom,2003,exclude5,4,29,844,issp2003,648,1981,2016,exclude5_gt04,1,23,9,29,23,176,25
United Kingdom,2003,lrights2,1,719,1176,eb592,648,1981,2016,lrights2_gt01,1,23,11,31,23,176,25
United Kingdom,2003,lreunite2,1,567,1153,eb592,648,1981,2016,lreunite2_gt01,1,23,12,32,23,176,25
United Kingdom,2003,lexpel_crim2,1,194,1201,eb592,648,1981,2016,lexpel_crim2_gt01,1,23,13,33,23,176,25
United Kingdom,2003,lexpel_umemp2,1,648,1134,eb592,648,1981,2016,lexpel_umemp2_gt01,1,23,14,34,23,176,25
United Kingdom,2003,lexpel2,1,786,1122,eb592,648,1981,2016,lexpel2_gt01,1,23,15,35,23,176,25
United Kingdom,2003,easy_nat2,1,490,1047,eb592,648,1981,2016,easy_nat2_gt01,1,23,16,36,23,176,25
United Kingdom,2003,iexpel2,1,482,1174,eb592,648,1981,2016,iexpel2_gt01,1,23,17,37,23,176,25
United Kingdom,2003,punish_emp2,1,147,1216,eb592,648,1981,2016,punish_emp2_gt01,1,23,18,38,23,176,25
United Kingdom,2003,iindiv2,1,756,1165,eb592,648,1981,2016,iindiv2_gt01,1,23,19,39,23,176,25
United Kingdom,2003,expel2,1,845,1122,eb592,648,1981,2016,expel2_gt01,1,23,20,40,23,176,25
United Kingdom,2003,threat3,1,541,985,tt2003,648,1981,2016,threat3_gt01,1,23,30,81,23,176,25
United Kingdom,2003,threat3,2,190,985,tt2003,648,1981,2016,threat3_gt02,1,23,30,82,23,176,25
United Kingdom,2003,crime4,1,778,1104,eb592,648,1981,2016,crime4_gt01,1,23,31,83,23,176,25
United Kingdom,2003,crime4,2,412,1104,eb592,648,1981,2016,crime4_gt02,1,23,31,84,23,176,25
United Kingdom,2003,crime4,3,87,1104,eb592,648,1981,2016,crime4_gt03,1,23,31,85,23,176,25
United Kingdom,2003,diversity4,1,952,1194,eb592,648,1981,2016,diversity4_gt01,1,23,32,86,23,176,25
United Kingdom,2003,diversity4,2,581,1194,eb592,648,1981,2016,diversity4_gt02,1,23,32,87,23,176,25
United Kingdom,2003,diversity4,3,205,1194,eb592,648,1981,2016,diversity4_gt03,1,23,32,88,23,176,25
United Kingdom,2003,legalize4,1,858,1153,eb592,648,1981,2016,legalize4_gt01,1,23,33,89,23,176,25
United Kingdom,2003,legalize4,2,587,1153,eb592,648,1981,2016,legalize4_gt02,1,23,33,90,23,176,25
United Kingdom,2003,legalize4,3,175,1153,eb592,648,1981,2016,legalize4_gt03,1,23,33,91,23,176,25
United Kingdom,2003,toomany4,1,455,1236,eb592,648,1981,2016,toomany4_gt01,1,23,34,92,23,176,25
United Kingdom,2003,toomany4,2,158,1236,eb592,648,1981,2016,toomany4_gt02,1,23,34,93,23,176,25
United Kingdom,2003,toomany4,3,39,1236,eb592,648,1981,2016,toomany4_gt03,1,23,34,94,23,176,25
United Kingdom,2003,labor4,1,1012,1216,eb592,648,1981,2016,labor4_gt01,1,23,35,95,23,176,25
United Kingdom,2003,labor4,2,597,1216,eb592,648,1981,2016,labor4_gt02,1,23,35,96,23,176,25
United Kingdom,2003,labor4,3,262,1216,eb592,648,1981,2016,labor4_gt03,1,23,35,97,23,176,25
United Kingdom,2003,conform4,1,670,1164,eb592,648,1981,2016,conform4_gt01,1,23,36,98,23,176,25
United Kingdom,2003,conform4,2,363,1164,eb592,648,1981,2016,conform4_gt02,1,23,36,99,23,176,25
United Kingdom,2003,conform4,3,117,1164,eb592,648,1981,2016,conform4_gt03,1,23,36,100,23,176,25
United Kingdom,2003,contrib4,1,805,1222,eb601,648,1981,2016,contrib4_gt01,1,23,37,101,23,176,25
United Kingdom,2003,contrib4,2,423,1222,eb601,648,1981,2016,contrib4_gt02,1,23,37,102,23,176,25
United Kingdom,2003,contrib4,3,128,1222,eb601,648,1981,2016,contrib4_gt03,1,23,37,103,23,176,25
United Kingdom,2003,way4,1,857,1230,eb601,648,1981,2016,way4_gt01,1,23,38,104,23,176,25
United Kingdom,2003,way4,2,500,1230,eb601,648,1981,2016,way4_gt02,1,23,38,105,23,176,25
United Kingdom,2003,way4,3,178,1230,eb601,648,1981,2016,way4_gt03,1,23,38,106,23,176,25
United Kingdom,2003,land5,1,731,827,issp2003,648,1981,2016,land5_gt01,1,23,39,107,23,176,25
United Kingdom,2003,land5,2,586,827,issp2003,648,1981,2016,land5_gt02,1,23,39,108,23,176,25
United Kingdom,2003,land5,3,354,827,issp2003,648,1981,2016,land5_gt03,1,23,39,109,23,176,25
United Kingdom,2003,land5,4,85,827,issp2003,648,1981,2016,land5_gt04,1,23,39,110,23,176,25
United Kingdom,2003,ideas5,1,784,837,issp2003,648,1981,2016,ideas5_gt01,1,23,40,111,23,176,25
United Kingdom,2003,ideas5,2,593,837,issp2003,648,1981,2016,ideas5_gt02,1,23,40,112,23,176,25
United Kingdom,2003,ideas5,3,286,837,issp2003,648,1981,2016,ideas5_gt03,1,23,40,113,23,176,25
United Kingdom,2003,ideas5,4,36,837,issp2003,648,1981,2016,ideas5_gt04,1,23,40,114,23,176,25
United Kingdom,2003,spend5,1,578,840,issp2003,648,1981,2016,spend5_gt01,1,23,41,115,23,176,25
United Kingdom,2003,spend5,2,290,840,issp2003,648,1981,2016,spend5_gt02,1,23,41,116,23,176,25
United Kingdom,2003,spend5,3,111,840,issp2003,648,1981,2016,spend5_gt03,1,23,41,117,23,176,25
United Kingdom,2003,spend5,4,21,840,issp2003,648,1981,2016,spend5_gt04,1,23,41,118,23,176,25
United Kingdom,2003,rights5,1,1548,1670,issp2003,648,1981,2016,rights5_gt01,1,23,42,119,23,176,25
United Kingdom,2003,rights5,2,1112,1670,issp2003,648,1981,2016,rights5_gt02,1,23,42,120,23,176,25
United Kingdom,2003,rights5,3,639,1670,issp2003,648,1981,2016,rights5_gt03,1,23,42,121,23,176,25
United Kingdom,2003,rights5,4,88,1670,issp2003,648,1981,2016,rights5_gt04,1,23,42,122,23,176,25
United Kingdom,2004,culture11,1,1772,1839,ess2,648,1981,2016,culture11_gt01,1,24,27,51,24,176,25
United Kingdom,2004,culture11,2,1679,1839,ess2,648,1981,2016,culture11_gt02,1,24,27,52,24,176,25
United Kingdom,2004,culture11,3,1535,1839,ess2,648,1981,2016,culture11_gt03,1,24,27,53,24,176,25
United Kingdom,2004,culture11,4,1321,1839,ess2,648,1981,2016,culture11_gt04,1,24,27,54,24,176,25
United Kingdom,2004,culture11,5,1124,1839,ess2,648,1981,2016,culture11_gt05,1,24,27,55,24,176,25
United Kingdom,2004,culture11,6,761,1839,ess2,648,1981,2016,culture11_gt06,1,24,27,56,24,176,25
United Kingdom,2004,culture11,7,544,1839,ess2,648,1981,2016,culture11_gt07,1,24,27,57,24,176,25
United Kingdom,2004,culture11,8,310,1839,ess2,648,1981,2016,culture11_gt08,1,24,27,58,24,176,25
United Kingdom,2004,culture11,9,126,1839,ess2,648,1981,2016,culture11_gt09,1,24,27,59,24,176,25
United Kingdom,2004,culture11,10,64,1839,ess2,648,1981,2016,culture11_gt10,1,24,27,60,24,176,25
United Kingdom,2004,econ11,1,1769,1853,ess2,648,1981,2016,econ11_gt01,1,24,28,61,24,176,25
United Kingdom,2004,econ11,2,1657,1853,ess2,648,1981,2016,econ11_gt02,1,24,28,62,24,176,25
United Kingdom,2004,econ11,3,1457,1853,ess2,648,1981,2016,econ11_gt03,1,24,28,63,24,176,25
United Kingdom,2004,econ11,4,1242,1853,ess2,648,1981,2016,econ11_gt04,1,24,28,64,24,176,25
United Kingdom,2004,econ11,5,1047,1853,ess2,648,1981,2016,econ11_gt05,1,24,28,65,24,176,25
United Kingdom,2004,econ11,6,596,1853,ess2,648,1981,2016,econ11_gt06,1,24,28,66,24,176,25
United Kingdom,2004,econ11,7,421,1853,ess2,648,1981,2016,econ11_gt07,1,24,28,67,24,176,25
United Kingdom,2004,econ11,8,231,1853,ess2,648,1981,2016,econ11_gt08,1,24,28,68,24,176,25
United Kingdom,2004,econ11,9,70,1853,ess2,648,1981,2016,econ11_gt09,1,24,28,69,24,176,25
United Kingdom,2004,econ11,10,30,1853,ess2,648,1981,2016,econ11_gt10,1,24,28,70,24,176,25
United Kingdom,2004,better11,1,1774,1854,ess2,648,1981,2016,better11_gt01,1,24,29,71,24,176,25
United Kingdom,2004,better11,2,1659,1854,ess2,648,1981,2016,better11_gt02,1,24,29,72,24,176,25
United Kingdom,2004,better11,3,1491,1854,ess2,648,1981,2016,better11_gt03,1,24,29,73,24,176,25
United Kingdom,2004,better11,4,1292,1854,ess2,648,1981,2016,better11_gt04,1,24,29,74,24,176,25
United Kingdom,2004,better11,5,1080,1854,ess2,648,1981,2016,better11_gt05,1,24,29,75,24,176,25
United Kingdom,2004,better11,6,589,1854,ess2,648,1981,2016,better11_gt06,1,24,29,76,24,176,25
United Kingdom,2004,better11,7,395,1854,ess2,648,1981,2016,better11_gt07,1,24,29,77,24,176,25
United Kingdom,2004,better11,8,216,1854,ess2,648,1981,2016,better11_gt08,1,24,29,78,24,176,25
United Kingdom,2004,better11,9,90,1854,ess2,648,1981,2016,better11_gt09,1,24,29,79,24,176,25
United Kingdom,2004,better11,10,41,1854,ess2,648,1981,2016,better11_gt10,1,24,29,80,24,176,25
United Kingdom,2004,labor4,1,914,1276,eb621,648,1981,2016,labor4_gt01,1,24,35,95,24,176,25
United Kingdom,2004,labor4,2,653,1276,eb621,648,1981,2016,labor4_gt02,1,24,35,96,24,176,25
United Kingdom,2004,labor4,3,174,1276,eb621,648,1981,2016,labor4_gt03,1,24,35,97,24,176,25
United Kingdom,2005,neigh2,1,894,1041,wvs_combo,648,1981,2016,neigh2_gt01,1,25,1,1,25,176,25
United Kingdom,2005,jobs2,1,359,880,wvs_combo,648,1981,2016,jobs2_gt01,1,25,10,30,25,176,25
United Kingdom,2005,labor4,1,968,1243,eb642,648,1981,2016,labor4_gt01,1,25,35,95,25,176,25
United Kingdom,2005,labor4,2,650,1243,eb642,648,1981,2016,labor4_gt02,1,25,35,96,25,176,25
United Kingdom,2005,labor4,3,162,1243,eb642,648,1981,2016,labor4_gt03,1,25,35,97,25,176,25
United Kingdom,2006,culture11,1,2187,2347,ess3,648,1981,2016,culture11_gt01,1,26,27,51,26,176,25
United Kingdom,2006,culture11,2,2078,2347,ess3,648,1981,2016,culture11_gt02,1,26,27,52,26,176,25
United Kingdom,2006,culture11,3,1871,2347,ess3,648,1981,2016,culture11_gt03,1,26,27,53,26,176,25
United Kingdom,2006,culture11,4,1599,2347,ess3,648,1981,2016,culture11_gt04,1,26,27,54,26,176,25
United Kingdom,2006,culture11,5,1312,2347,ess3,648,1981,2016,culture11_gt05,1,26,27,55,26,176,25
United Kingdom,2006,culture11,6,914,2347,ess3,648,1981,2016,culture11_gt06,1,26,27,56,26,176,25
United Kingdom,2006,culture11,7,668,2347,ess3,648,1981,2016,culture11_gt07,1,26,27,57,26,176,25
United Kingdom,2006,culture11,8,376,2347,ess3,648,1981,2016,culture11_gt08,1,26,27,58,26,176,25
United Kingdom,2006,culture11,9,155,2347,ess3,648,1981,2016,culture11_gt09,1,26,27,59,26,176,25
United Kingdom,2006,culture11,10,79,2347,ess3,648,1981,2016,culture11_gt10,1,26,27,60,26,176,25
United Kingdom,2006,econ11,1,2150,2348,ess3,648,1981,2016,econ11_gt01,1,26,28,61,26,176,25
United Kingdom,2006,econ11,2,2033,2348,ess3,648,1981,2016,econ11_gt02,1,26,28,62,26,176,25
United Kingdom,2006,econ11,3,1809,2348,ess3,648,1981,2016,econ11_gt03,1,26,28,63,26,176,25
United Kingdom,2006,econ11,4,1554,2348,ess3,648,1981,2016,econ11_gt04,1,26,28,64,26,176,25
United Kingdom,2006,econ11,5,1290,2348,ess3,648,1981,2016,econ11_gt05,1,26,28,65,26,176,25
United Kingdom,2006,econ11,6,801,2348,ess3,648,1981,2016,econ11_gt06,1,26,28,66,26,176,25
United Kingdom,2006,econ11,7,558,2348,ess3,648,1981,2016,econ11_gt07,1,26,28,67,26,176,25
United Kingdom,2006,econ11,8,310,2348,ess3,648,1981,2016,econ11_gt08,1,26,28,68,26,176,25
United Kingdom,2006,econ11,9,106,2348,ess3,648,1981,2016,econ11_gt09,1,26,28,69,26,176,25
United Kingdom,2006,econ11,10,51,2348,ess3,648,1981,2016,econ11_gt10,1,26,28,70,26,176,25
United Kingdom,2006,better11,1,2176,2361,ess3,648,1981,2016,better11_gt01,1,26,29,71,26,176,25
United Kingdom,2006,better11,2,2068,2361,ess3,648,1981,2016,better11_gt02,1,26,29,72,26,176,25
United Kingdom,2006,better11,3,1845,2361,ess3,648,1981,2016,better11_gt03,1,26,29,73,26,176,25
United Kingdom,2006,better11,4,1575,2361,ess3,648,1981,2016,better11_gt04,1,26,29,74,26,176,25
United Kingdom,2006,better11,5,1262,2361,ess3,648,1981,2016,better11_gt05,1,26,29,75,26,176,25
United Kingdom,2006,better11,6,702,2361,ess3,648,1981,2016,better11_gt06,1,26,29,76,26,176,25
United Kingdom,2006,better11,7,486,2361,ess3,648,1981,2016,better11_gt07,1,26,29,77,26,176,25
United Kingdom,2006,better11,8,287,2361,ess3,648,1981,2016,better11_gt08,1,26,29,78,26,176,25
United Kingdom,2006,better11,9,114,2361,ess3,648,1981,2016,better11_gt09,1,26,29,79,26,176,25
United Kingdom,2006,better11,10,56,2361,ess3,648,1981,2016,better11_gt10,1,26,29,80,26,176,25
United Kingdom,2006,threat3,1,255,471,tt2006,648,1981,2016,threat3_gt01,1,26,30,81,26,176,25
United Kingdom,2006,threat3,2,85,471,tt2006,648,1981,2016,threat3_gt02,1,26,30,82,26,176,25
United Kingdom,2006,contrib4,1,949,1204,eb661,648,1981,2016,contrib4_gt01,1,26,37,101,26,176,25
United Kingdom,2006,contrib4,2,629,1204,eb661,648,1981,2016,contrib4_gt02,1,26,37,102,26,176,25
United Kingdom,2006,contrib4,3,177,1204,eb661,648,1981,2016,contrib4_gt03,1,26,37,103,26,176,25
United Kingdom,2006,threat4,1,207,513,tt2006,648,1981,2016,threat4_gt01,1,26,43,123,26,176,25
