country,year,item,r,n,survey,cc_rank
Sweden,1997,lreunite2,1,434.4734019411525,eb471,1145
Sweden,1997,lreunite2,2,446.2941784192191,eb471,1145
Sweden,1997,lrights2,1,242.26887076091978,eb471,1145
Sweden,1997,lrights2,2,709.3322354413465,eb471,1145
Sweden,1997,marry4a,1,140,som_combo,1145
Sweden,1997,marry4a,2,109,som_combo,1145
Sweden,1997,marry4a,3,282,som_combo,1145
Sweden,1997,marry4a,4,856,som_combo,1145
Sweden,1997,number3b,1,468.69672278358973,"eb471, eb48",1145
Sweden,1997,number3b,2,1043.525663590369,"eb471, eb48",1145
Sweden,1997,number3b,3,422.5196433869035,"eb471, eb48",1145
Sweden,1997,presence2,1,86.08365877395335,eb48,1145
Sweden,1997,presence2,2,902.4156184453544,eb48,1145
Sweden,1997,punish_emp2,1,744.2580280717863,eb471,1145
Sweden,1997,punish_emp2,2,140.0316354879694,eb471,1145
Sweden,1997,refugee5,1,559,som_combo,1145
Sweden,1997,refugee5,2,457,som_combo,1145
Sweden,1997,refugee5,3,420,som_combo,1145
Sweden,1997,refugee5,4,151,som_combo,1145
Sweden,1997,refugee5,5,54,som_combo,1145
Sweden,1997,refugee5a,1,472,som_combo,1145
Sweden,1997,refugee5a,2,436,som_combo,1145
Sweden,1997,refugee5a,3,428,som_combo,1145
Sweden,1997,refugee5a,4,224,som_combo,1145
Sweden,1997,refugee5a,5,125,som_combo,1145
Sweden,1998,refugee5a,1,850,som_combo,1145
Sweden,1998,refugee5a,2,867,som_combo,1145
Sweden,1998,refugee5a,3,906,som_combo,1145
Sweden,1998,refugee5a,4,521,som_combo,1145
Sweden,1998,refugee5a,5,307,som_combo,1145
Sweden,1999,culture11,1,128,som_combo,1145
Sweden,1999,culture11,2,40,som_combo,1145
Sweden,1999,culture11,3,106,som_combo,1145
Sweden,1999,culture11,4,87,som_combo,1145
Sweden,1999,culture11,5,95,som_combo,1145
Sweden,1999,culture11,6,299,som_combo,1145
Sweden,1999,culture11,7,146,som_combo,1145
Sweden,1999,culture11,8,187,som_combo,1145
Sweden,1999,culture11,9,203,som_combo,1145
Sweden,1999,culture11,10,104,som_combo,1145
Sweden,1999,culture11,11,217,som_combo,1145
Sweden,1999,jobs2,1,113.10586404289029,wvs4_swe,1145
Sweden,1999,jobs2,2,108.2742674457562,wvs4_swe,1145
Sweden,1999,jobs3,1,113.07001816059281,wvs_combo,1145
Sweden,1999,jobs3,2,108.23995222526482,wvs_combo,1145
Sweden,1999,jobs3,3,780.9149007127879,wvs_combo,1145
Sweden,1999,marry4a,1,133,som_combo,1145
Sweden,1999,marry4a,2,95,som_combo,1145
Sweden,1999,marry4a,3,238,som_combo,1145
Sweden,1999,marry4a,4,883,som_combo,1145
Sweden,1999,neigh2,1,85.25672360593425,"evs_combo, wvs_combo, wvs4_swe",1145
Sweden,1999,neigh2,2,1973.76146774474,"evs_combo, wvs_combo",1145
Sweden,1999,policy4,1,9.934113095487596,"wvs_combo, wvs4_swe",1145
Sweden,1999,policy4,2,556.646639709201,"wvs_combo, wvs4_swe",1145
Sweden,1999,policy4,3,1055.0572554377136,"wvs_combo, wvs4_swe",1145
Sweden,1999,policy4,4,315.7366404029999,"wvs_combo, wvs4_swe",1145
Sweden,1999,refugee5,1,413,som_combo,1145
Sweden,1999,refugee5,2,417,som_combo,1145
Sweden,1999,refugee5,3,478,som_combo,1145
Sweden,1999,refugee5,4,192,som_combo,1145
Sweden,1999,refugee5,5,60,som_combo,1145
Sweden,1999,refugee5a,1,715,som_combo,1145
Sweden,1999,refugee5a,2,842,som_combo,1145
Sweden,1999,refugee5a,3,921,som_combo,1145
Sweden,1999,refugee5a,4,569,som_combo,1145
Sweden,1999,refugee5a,5,288,som_combo,1145
Sweden,2000,accept2,1,306.16557164988154,eb53,1145
Sweden,2000,accept2,2,608.5845647746489,eb53,1145
Sweden,2000,asylum3,1,34.90311381010208,eb53,1145
Sweden,2000,asylum3,2,489.5028057170166,eb53,1145
Sweden,2000,asylum3,3,424.69835295218076,eb53,1145
Sweden,2000,crime2,1,705.259962078742,eb53,1145
Sweden,2000,crime2,2,194.52691549090468,eb53,1145
Sweden,2000,culture11,1,172,som_combo,1145
Sweden,2000,culture11,2,50,som_combo,1145
Sweden,2000,culture11,3,110,som_combo,1145
Sweden,2000,culture11,4,94,som_combo,1145
Sweden,2000,culture11,5,68,som_combo,1145
Sweden,2000,culture11,6,273,som_combo,1145
Sweden,2000,culture11,7,128,som_combo,1145
Sweden,2000,culture11,8,163,som_combo,1145
Sweden,2000,culture11,9,173,som_combo,1145
Sweden,2000,culture11,10,102,som_combo,1145
Sweden,2000,culture11,11,263,som_combo,1145
Sweden,2000,culture2,1,191.1852194362922,eb53,1145
Sweden,2000,culture2,2,754.3882635268969,eb53,1145
Sweden,2000,easy_nat2,1,527.2571860158139,eb53,1145
Sweden,2000,easy_nat2,2,328.7757903116454,eb53,1145
Sweden,2000,expel2,1,102.6971645370713,eb53,1145
Sweden,2000,expel2,2,822.0412525539784,eb53,1145
Sweden,2000,iexpel2,1,423.50736750323756,eb53,1145
Sweden,2000,iexpel2,2,514.676201417311,eb53,1145
Sweden,2000,iindiv2,1,155.07241307009335,eb53,1145
Sweden,2000,iindiv2,2,807.7601458334614,eb53,1145
Sweden,2000,lexpel_crim2,1,830.5054601447232,eb53,1145
Sweden,2000,lexpel_crim2,2,135.14813051758662,eb53,1145
Sweden,2000,lexpel_umemp2,1,177.15094541070383,eb53,1145
Sweden,2000,lexpel_umemp2,2,746.5957927622117,eb53,1145
Sweden,2000,lexpel2,1,120.84953012389352,eb53,1145
Sweden,2000,lexpel2,2,814.7972539471358,eb53,1145
Sweden,2000,lreunite2,1,459.10547562396846,eb53,1145
Sweden,2000,lreunite2,2,444.7921117835488,eb53,1145
Sweden,2000,lrights2,1,251.1681934109208,eb53,1145
Sweden,2000,lrights2,2,709.1149407058487,eb53,1145
Sweden,2000,presence2,1,110.51906107571152,eb53,1145
Sweden,2000,presence2,2,885.0854170954146,eb53,1145
Sweden,2000,punish_emp2,1,716.3013011987588,eb53,1145
Sweden,2000,punish_emp2,2,191.77211700342298,eb53,1145
Sweden,2000,refugee3,1,41.67073846126718,eb53,1145
Sweden,2000,refugee3,2,441.60260057361785,eb53,1145
Sweden,2000,refugee3,3,476.73495228597454,eb53,1145
Sweden,2000,refugee5a,1,686,som_combo,1145
Sweden,2000,refugee5a,2,751,som_combo,1145
Sweden,2000,refugee5a,3,984,som_combo,1145
Sweden,2000,refugee5a,4,588,som_combo,1145
Sweden,2000,refugee5a,5,365,som_combo,1145
Sweden,2001,poverty5,1,53.068153656332036,eb561,1145
Sweden,2001,poverty5,2,57.980287404746186,eb561,1145
Sweden,2001,poverty5,3,120.20985315342044,eb561,1145
Sweden,2001,poverty5,4,369.4827062694003,eb561,1145
Sweden,2001,poverty5,5,379.5315942014092,eb561,1145
Sweden,2001,refugee5a,1,715,som_combo,1145
Sweden,2001,refugee5a,2,809,som_combo,1145
Sweden,2001,refugee5a,3,936,som_combo,1145
Sweden,2001,refugee5a,4,592,som_combo,1145
Sweden,2001,refugee5a,5,385,som_combo,1145
Sweden,2002,better11,1,26.000531439838557,ess1,1145
Sweden,2002,better11,2,30.00061319981372,ess1,1145
Sweden,2002,better11,3,43.000878919733,ess1,1145
Sweden,2002,better11,4,105.00214619934802,ess1,1145
Sweden,2002,better11,5,107.0021870793356,ess1,1145
Sweden,2002,better11,6,510.01042439683323,ess1,1145
Sweden,2002,better11,7,205.0041901987271,ess1,1145
Sweden,2002,better11,8,338.00690871790124,ess1,1145
Sweden,2002,better11,9,322.0065816780006,ess1,1145
Sweden,2002,better11,10,108.00220751932939,ess1,1145
Sweden,2002,better11,11,132.00269807918036,ess1,1145
Sweden,2002,culture11,1,17.00034747989444,ess1,1145
Sweden,2002,culture11,2,20.000408799875814,ess1,1145
Sweden,2002,culture11,3,34.00069495978888,ess1,1145
Sweden,2002,culture11,4,49.001001559695744,ess1,1145
Sweden,2002,culture11,5,63.00128771960881,ess1,1145
Sweden,2002,culture11,6,262.00535527837314,ess1,1145
Sweden,2002,culture11,7,156.00318863903135,ess1,1145
Sweden,2002,culture11,8,408.0083395174666,ess1,1145
Sweden,2002,culture11,9,449.009177557212,ess1,1145
Sweden,2002,culture11,10,191.003904038814,ess1,1145
Sweden,2002,culture11,11,277.00566187828,ess1,1145
Sweden,2002,econ11,1,66.00134903959018,ess1,1145
Sweden,2002,econ11,2,29.000592759819927,ess1,1145
Sweden,2002,econ11,3,88.00179871945357,ess1,1145
Sweden,2002,econ11,4,169.00345435895062,ess1,1145
Sweden,2002,econ11,5,166.00339303896925,ess1,1145
Sweden,2002,econ11,6,490.01001559695743,ess1,1145
Sweden,2002,econ11,7,211.00431283868983,ess1,1145
Sweden,2002,econ11,8,311.0063568380689,ess1,1145
Sweden,2002,econ11,9,238.00486471852219,ess1,1145
Sweden,2002,econ11,10,61.00124683962123,ess1,1145
Sweden,2002,econ11,11,59.00120595963365,ess1,1145
Sweden,2002,refugee5a,1,861,som_combo,1145
Sweden,2002,refugee5a,2,832,som_combo,1145
Sweden,2002,refugee5a,3,860,som_combo,1145
Sweden,2002,refugee5a,4,521,som_combo,1145
Sweden,2002,refugee5a,5,336,som_combo,1145
Sweden,2003,contrib4,1,87.19378602280148,eb601,1145
Sweden,2003,contrib4,2,214.48696626706513,eb601,1145
Sweden,2003,contrib4,3,448.7174629126174,eb601,1145
Sweden,2003,contrib4,4,201.88059480502687,eb601,1145
Sweden,2003,crime4,1,286.15569003732156,eb592,1145
Sweden,2003,crime4,2,388.3360233696129,eb592,1145
Sweden,2003,crime4,3,171.43802996104063,eb592,1145
Sweden,2003,crime4,4,73.84870779042703,eb592,1145
Sweden,2003,crime5,1,221.69545305449859,issp2003,1145
Sweden,2003,crime5,2,431.3531439521918,issp2003,1145
Sweden,2003,crime5,3,281.8842638385253,issp2003,1145
Sweden,2003,crime5,4,142.44685218886335,issp2003,1145
Sweden,2003,crime5,5,65.20454501602899,issp2003,1145
Sweden,2003,diversity4,1,76.53069058279533,eb592,1145
Sweden,2003,diversity4,2,156.27243810621286,eb592,1145
Sweden,2003,diversity4,3,441.8721451380522,eb592,1145
Sweden,2003,diversity4,4,289.58531892234436,eb592,1145
Sweden,2003,easy_nat2,1,471.50579925122935,eb592,1145
Sweden,2003,easy_nat2,2,383.29406377527704,eb592,1145
Sweden,2003,econ5,1,75.23601348003345,issp2003,1145
Sweden,2003,econ5,2,142.44685218886335,issp2003,1145
Sweden,2003,econ5,3,380.19265478576904,issp2003,1145
Sweden,2003,econ5,4,409.283913331382,issp2003,1145
Sweden,2003,econ5,5,65.20454501602899,issp2003,1145
Sweden,2003,exclude5,1,388.2178295569726,issp2003,1145
Sweden,2003,exclude5,2,381.1958016321695,issp2003,1145
Sweden,2003,exclude5,3,232.73006836490347,issp2003,1145
Sweden,2003,exclude5,4,68.21398555523034,issp2003,1145
Sweden,2003,exclude5,5,49.154195473621854,issp2003,1145
Sweden,2003,expel2,1,78.45072257401971,eb592,1145
Sweden,2003,expel2,2,831.1724859191168,eb592,1145
Sweden,2003,ideas5,1,55.17307655202453,issp2003,1145
Sweden,2003,ideas5,2,108.33985941124817,issp2003,1145
Sweden,2003,ideas5,3,305.95978815213607,issp2003,1145
Sweden,2003,ideas5,4,544.7087375954422,issp2003,1145
Sweden,2003,ideas5,5,118.37132787525263,issp2003,1145
Sweden,2003,iexpel2,1,449.5370680981219,eb592,1145
Sweden,2003,iexpel2,2,484.77156576598554,eb592,1145
Sweden,2003,iindiv2,1,149.94955688805558,eb592,1145
Sweden,2003,iindiv2,2,801.0414680953861,eb592,1145
Sweden,2003,jobs5,1,28.08811169921249,issp2003,1145
Sweden,2003,jobs5,2,60.188810784026764,issp2003,1145
Sweden,2003,jobs5,3,308.9692286913374,issp2003,1145
Sweden,2003,jobs5,4,497.5608358146212,issp2003,1145
Sweden,2003,jobs5,5,241.7583899825075,issp2003,1145
Sweden,2003,labor4,1,45.823883234135515,eb592,1145
Sweden,2003,labor4,2,99.88547796547473,eb592,1145
Sweden,2003,labor4,3,400.6120641095867,eb592,1145
Sweden,2003,labor4,4,377.14974133092073,eb592,1145
Sweden,2003,land5,1,88.27692248323925,issp2003,1145
Sweden,2003,land5,2,159.50034857767093,issp2003,1145
Sweden,2003,land5,3,354.11083677935744,issp2003,1145
Sweden,2003,land5,4,356.11713047215835,issp2003,1145
Sweden,2003,land5,5,172.54125758087673,issp2003,1145
Sweden,2003,legalize4,1,243.70681771034035,eb592,1145
Sweden,2003,legalize4,2,210.98364666223745,eb592,1145
Sweden,2003,legalize4,3,303.29213061003526,eb592,1145
Sweden,2003,legalize4,4,182.18166629997418,eb592,1145
Sweden,2003,lexpel_crim2,1,827.1615656982075,eb592,1145
Sweden,2003,lexpel_crim2,2,125.64785782313533,eb592,1145
Sweden,2003,lexpel_umemp2,1,159.74528121548332,eb592,1145
Sweden,2003,lexpel_umemp2,2,767.409397877112,eb592,1145
Sweden,2003,lexpel2,1,104.15758415747328,eb592,1145
Sweden,2003,lexpel2,2,836.6575913778438,eb592,1145
Sweden,2003,lreunite2,1,266.76980904642176,eb592,1145
Sweden,2003,lreunite2,2,657.5530379299096,eb592,1145
Sweden,2003,lrights2,1,269.6374529503725,eb592,1145
Sweden,2003,lrights2,2,666.0241262446358,eb592,1145
Sweden,2003,number4a,1,260.8034451783074,eb592,1145
Sweden,2003,number4a,2,230.21557697925508,eb592,1145
Sweden,2003,number4a,3,272.8042953374821,eb592,1145
Sweden,2003,number4a,4,194.03116664135567,eb592,1145
Sweden,2003,number5,1,298.93776022733294,issp2003,1145
Sweden,2003,number5,2,320.00384400174227,issp2003,1145
Sweden,2003,number5,3,324.0164313873441,issp2003,1145
Sweden,2003,number5,4,98.30839094724371,issp2003,1145
Sweden,2003,number5,5,29.091258545612934,issp2003,1145
Sweden,2003,punish_emp2,1,686.9520147975197,eb592,1145
Sweden,2003,punish_emp2,2,203.07524355906892,eb592,1145
Sweden,2003,refugee5a,1,1119,"snrs2003, som_combo",1145
Sweden,2003,refugee5a,2,1231,"snrs2003, som_combo",1145
Sweden,2003,refugee5a,3,1329,"snrs2003, som_combo",1145
Sweden,2003,refugee5a,4,894,"snrs2003, som_combo",1145
Sweden,2003,refugee5a,5,488,"snrs2003, som_combo",1145
Sweden,2003,rights5,1,103.32412517924594,issp2003,1145
Sweden,2003,rights5,2,267.8402079889191,issp2003,1145
Sweden,2003,rights5,3,289.9094386097289,issp2003,1145
Sweden,2003,rights5,4,330.03531246574676,issp2003,1145
Sweden,2003,rights5,5,143.44999903526377,issp2003,1145
Sweden,2003,spend5,1,184.57901973768207,issp2003,1145
Sweden,2003,spend5,2,254.7992989857133,issp2003,1145
Sweden,2003,spend5,3,355.1139836257579,issp2003,1145
Sweden,2003,spend5,4,188.59160712328386,issp2003,1145
Sweden,2003,spend5,5,96.30209725444283,issp2003,1145
Sweden,2003,threat4b,1,65.94676454677438,eb601,1145
Sweden,2003,threat4b,2,177.34446786260804,eb601,1145
Sweden,2003,threat4b,3,369.39123715998693,eb601,1145
Sweden,2003,threat4b,4,341.1893072011046,eb601,1145
Sweden,2004,aging4,1,96.09258048495603,eb621,1145
Sweden,2004,aging4,2,191.25988708536303,eb621,1145
Sweden,2004,aging4,3,431.2235813860125,eb621,1145
Sweden,2004,aging4,4,222.5094337452527,eb621,1145
Sweden,2004,better11,1,45.00023487873785,ess2,1145
Sweden,2004,better11,2,29.000151366297725,ess2,1145
Sweden,2004,better11,3,63.00032883023299,ess2,1145
Sweden,2004,better11,4,115.00060024566339,ess2,1145
Sweden,2004,better11,5,115.00060024566339,ess2,1145
Sweden,2004,better11,6,512.002672398084,ess2,1145
Sweden,2004,better11,7,203.00105956408407,ess2,1145
Sweden,2004,better11,8,279.0014562481747,ess2,1145
Sweden,2004,better11,9,319.001665029275,ess2,1145
Sweden,2004,better11,10,108.00056370897084,ess2,1145
Sweden,2004,better11,11,109.00056892849834,ess2,1145
Sweden,2004,culture11,1,28.000146146770216,ess2,1145
Sweden,2004,culture11,2,19.000099171022647,ess2,1145
Sweden,2004,culture11,3,44.00022965921034,ess2,1145
Sweden,2004,culture11,4,57.00029751306794,ess2,1145
Sweden,2004,culture11,5,68.00035492787053,ess2,1145
Sweden,2004,culture11,6,263.00137273573455,ess2,1145
Sweden,2004,culture11,7,190.0009917102265,ess2,1145
Sweden,2004,culture11,8,334.00174332218756,ess2,1145
Sweden,2004,culture11,9,435.0022704944659,ess2,1145
Sweden,2004,culture11,10,195.001017807864,ess2,1145
Sweden,2004,culture11,11,265.00138317478957,ess2,1145
Sweden,2004,econ11,1,85.00044365983815,ess2,1145
Sweden,2004,econ11,2,65.000339269288,ess2,1145
Sweden,2004,econ11,3,133.00069419715854,ess2,1145
Sweden,2004,econ11,4,198.00103346644653,ess2,1145
Sweden,2004,econ11,5,163.00085078298378,ess2,1145
Sweden,2004,econ11,6,482.00251581225876,ess2,1145
Sweden,2004,econ11,7,202.00105434455656,ess2,1145
Sweden,2004,econ11,8,239.00124746707436,ess2,1145
Sweden,2004,econ11,9,198.00103346644653,ess2,1145
Sweden,2004,econ11,10,49.00025575684788,ess2,1145
Sweden,2004,econ11,11,43.00022443968283,ess2,1145
Sweden,2004,labor4,1,63.31334433844064,eb621,1145
Sweden,2004,labor4,2,110.72927830922275,eb621,1145
Sweden,2004,labor4,3,347.65279413225267,eb621,1145
Sweden,2004,labor4,4,458.9871580608475,eb621,1145
Sweden,2004,marry4a,1,105,som_combo,1145
Sweden,2004,marry4a,2,100,som_combo,1145
Sweden,2004,marry4a,3,260,som_combo,1145
Sweden,2004,marry4a,4,936,som_combo,1145
Sweden,2004,refugee5a,1,937,som_combo,1145
Sweden,2004,refugee5a,2,861,som_combo,1145
Sweden,2004,refugee5a,3,800,som_combo,1145
Sweden,2004,refugee5a,4,524,som_combo,1145
Sweden,2004,refugee5a,5,294,som_combo,1145
Sweden,2005,aging4,1,155.7338010001203,eb642,1145
Sweden,2005,aging4,2,231.9563553788745,eb642,1145
Sweden,2005,aging4,3,394.44149468545754,eb642,1145
Sweden,2005,aging4,4,163.60612393122148,eb642,1145
Sweden,2005,labor4,1,116.54162006656044,eb642,1145
Sweden,2005,labor4,2,122.33707737521163,eb642,1145
Sweden,2005,labor4,3,413.86126127893584,eb642,1145
Sweden,2005,labor4,4,362.1432351904802,eb642,1145
Sweden,2005,refugee5a,1,752,som_combo,1145
Sweden,2005,refugee5a,2,854,som_combo,1145
Sweden,2005,refugee5a,3,900,som_combo,1145
